object_id,x,y,object_type,Celltype,TCM contributions,Cell centres
3111,264.7694121144,509.5429474278,point,C,,True
3112,311.4524230783,546.7818694785,point,C,,True
3113,149.583065353,725.3953673223,point,C,,True
3114,195.810648033,614.7623745744,point,C,,True
3115,283.323551096,688.0883808231,point,C,,True
3116,148.3316240517,696.560557911,point,C,,True
3117,262.630294003,730.6561565789,point,C,,True
3118,286.9637277743,722.5658211963,point,C,,True
3119,286.2526013345,525.5194856819,point,C,,True
3120,229.0112498005,762.6420646825,point,C,,True
3121,264.4205712106,595.2482917728,point,C,,True
3122,315.067262825,677.6136790461,point,C,,True
3123,193.9213903253,643.1532861354,point,C,,True
3124,278.4583626459,609.6372666819,point,C,,True
3125,337.3747471578,662.866868037,point,C,,True
3126,314.5775179142,578.6336056444,point,C,,True
3127,135.6701583572,659.997889213,point,C,,True
3128,207.2674077404,601.1114607214,point,C,,True
3129,370.6524955797,606.2942606355,point,C,,True
3130,452.7831798049,608.5438895353,point,C,,True
3131,395.0126570419,660.9547294092,point,C,,True
3132,327.4669957693,527.7694550945,point,C,,True
3133,374.6662748023,671.6924189321,point,C,,True
3134,163.0647076161,648.6191222015,point,C,,True
3135,105.7787052615,749.7203426996,point,C,,True
3136,455.8139254532,702.3865051441,point,C,,True
3137,324.7094119177,606.360197708,point,C,,True
3138,192.6425749487,703.4366557991,point,C,,True
3139,98.8060205466,629.0623210893,point,C,,True
3140,238.1209317815,514.7626583019,point,C,,True
3141,248.2129650862,552.7359216367,point,C,,True
3142,380.8332618653,646.9731504155,point,C,,True
3143,231.9183350388,767.0806136846,point,C,,True
3144,262.5291511182,632.4874055668,point,C,,True
3145,118.590903712,651.9903800873,point,C,,True
3146,178.0139893147,639.2630143634,point,C,,True
3147,274.4515702838,577.9458829563,point,C,,True
3148,380.1133886418,601.5636658007,point,C,,True
3149,457.335135485,711.7478041442,point,C,,True
3150,345.3260310233,558.509892735,point,C,,True
3151,387.4542720467,678.2577870667,point,C,,True
3152,161.0224087373,596.9097488475,point,C,,True
3153,374.110170659,618.5740270129,point,C,,True
3154,293.7143605439,667.1382212817,point,C,,True
3155,242.4280699497,790.4435182535,point,C,,True
3156,293.836383762,739.7541683722,point,C,,True
3157,321.6108329411,746.6405864971,point,C,,True
3158,404.8337866804,773.811775372,point,C,,True
3159,155.1706041972,772.7099866954,point,C,,True
3160,293.1263857424,736.6073238772,point,C,,True
3161,197.5676599657,671.8066657757,point,C,,True
3162,158.6302619065,631.8965076137,point,C,,True
3163,286.6191907626,649.2448996703,point,C,,True
3164,423.4640822309,629.310484752,point,C,,True
3165,271.2530681023,785.8021867052,point,C,,True
3166,300.8074564768,838.7371407973,point,C,,True
3167,208.0726835593,531.5441476305,point,C,,True
3168,342.6491214104,780.6461439574,point,C,,True
3169,134.3906426775,682.480592849,point,C,,True
3170,258.8219962193,765.6650720276,point,C,,True
3171,385.7852306042,561.411654646,point,C,,True
3172,321.5103461162,681.287955132,point,C,,True
3173,304.1780896478,549.2710399746,point,C,,True
3174,373.784042974,547.7553158959,point,C,,True
3175,375.4164991896,536.3946206161,point,C,,True
3176,326.0826424246,688.4234831933,point,C,,True
3177,279.228886623,687.298708956,point,C,,True
3178,424.3479858821,738.4189447515,point,C,,True
3179,305.9011547774,727.6698448847,point,C,,True
3180,304.0936747348,582.4630961978,point,C,,True
3181,298.8154161236,797.0512945618,point,C,,True
3182,373.0740496875,703.0657148664,point,C,,True
3183,172.2469101737,654.9424280605,point,C,,True
3184,256.3002257118,580.4313759459,point,C,,True
3185,277.4376060854,685.9450446058,point,C,,True
3186,231.7132131701,523.9260601761,point,C,,True
3187,197.008065501,653.9424956196,point,C,,True
3188,276.0574891235,521.2660362872,point,C,,True
3189,246.9147427097,795.8617449146,point,C,,True
3190,152.0255389447,722.0326720413,point,C,,True
3191,322.2194518684,680.6108080846,point,C,,True
3192,420.2556153216,755.4778826488,point,C,,True
3193,268.5209419841,630.8989388556,point,C,,True
3194,322.6000135219,697.5089235128,point,C,,True
3195,241.943079549,641.3374196482,point,C,,True
3196,185.7097183561,719.9270466362,point,C,,True
3197,360.2571816058,810.0263844945,point,C,,True
3198,321.1088458313,664.3114647016,point,C,,True
3199,164.8492546961,758.3845166275,point,C,,True
3200,189.9131096225,649.5998106043,point,C,,True
3201,157.9456645432,717.6123061341,point,C,,True
3202,313.6134630579,558.4963858569,point,C,,True
3203,339.4804475514,687.3797186927,point,C,,True
3204,291.9668249073,538.0382707293,point,C,,True
3205,226.4437786185,680.8507491008,point,C,,True
3206,198.4346549487,809.5485154667,point,C,,True
3207,397.601617541,620.3998276263,point,C,,True
3208,174.8706564112,774.0328224489,point,C,,True
3209,166.9895057586,673.2155061551,point,C,,True
3210,235.9655860178,561.6858521619,point,C,,True
3211,180.3402244823,749.1433098463,point,C,,True
3212,213.3045552389,587.2618179289,point,C,,True
3213,324.9652674216,509.580843292,point,C,,True
3214,208.2562173622,566.9496990662,point,C,,True
3215,343.4471834953,541.6612845857,point,C,,True
3216,274.4680962955,846.6600631696,point,C,,True
3217,313.1722195444,713.3462569107,point,C,,True
3218,152.2309307619,551.0733467011,point,C,,True
3219,118.0059080429,703.2517052584,point,C,,True
3220,286.3066843369,647.1928239004,point,C,,True
3221,180.2888964906,586.3441780987,point,C,,True
3222,324.3154511053,585.0595141301,point,C,,True
3223,228.5396861177,591.1831334223,point,C,,True
3224,213.0490486099,665.2523175958,point,C,,True
3225,234.9642586791,728.8246325597,point,C,,True
3226,375.5160781927,612.1510898605,point,C,,True
3227,138.6305381369,722.2469876804,point,C,,True
3228,229.1455307972,762.8104502052,point,C,,True
3229,414.262062681,753.4249786845,point,C,,True
3230,136.6374366438,667.1413933629,point,C,,True
3231,130.9809786447,636.055254325,point,C,,True
3232,305.1010315273,662.87454985,point,C,,True
3233,100.1750299714,669.4321859843,point,C,,True
3234,382.627818982,693.8214338007,point,C,,True
3235,254.0191445924,764.2433396527,point,C,,True
3236,388.4139772471,754.0388670171,point,C,,True
3237,299.5003478471,693.4730690584,point,C,,True
3238,168.5297473073,715.0010980655,point,C,,True
3239,295.064676123,836.3510340858,point,C,,True
3240,327.3656269211,565.2893264033,point,C,,True
3241,227.5767111608,713.7370910476,point,C,,True
3242,293.2600843424,643.6906812684,point,C,,True
3243,377.0117338137,589.7634535572,point,C,,True
3244,284.9649443548,795.9759133416,point,C,,True
3245,406.7350067519,764.2598527164,point,C,,True
3246,212.5990717522,600.9059089531,point,C,,True
3247,216.3357911324,649.3997788937,point,C,,True
3248,197.3445122209,562.9380680085,point,C,,True
3249,189.4623405235,697.8522772757,point,C,,True
3250,256.1431176509,793.2553355743,point,C,,True
3251,363.6671982668,715.8561781103,point,C,,True
3252,309.2344991927,721.3634761886,point,C,,True
3253,106.2121280731,716.0063762406,point,C,,True
3254,302.5876420233,713.2800730396,point,C,,True
3255,263.4751365222,752.2101136067,point,C,,True
3256,222.5001808173,655.6238578379,point,C,,True
3257,302.4659126175,769.9209136261,point,C,,True
3258,265.3557373828,714.5843991789,point,C,,True
3259,326.9691057653,777.5692416852,point,C,,True
3260,346.842252848,632.4788856497,point,C,,True
3261,338.4515567097,560.2496804213,point,C,,True
3262,330.2553446792,536.1414931008,point,C,,True
3263,227.1322832841,724.9082639037,point,C,,True
3264,229.2267177686,845.9467216656,point,C,,True
3265,166.3240580198,732.2972529141,point,C,,True
3266,183.5409713034,573.0302282595,point,C,,True
3267,330.4730075437,846.41741478,point,C,,True
3268,192.6441566974,764.1679729526,point,C,,True
3269,205.4467666084,573.5302658909,point,C,,True
3270,379.05929743,759.9634475341,point,C,,True
3271,373.6580066135,601.6712788219,point,C,,True
3272,358.8921664778,720.4519053245,point,C,,True
3273,261.2615931739,716.1936298276,point,C,,True
3274,360.9155706834,613.1598048727,point,C,,True
3275,151.6816838048,627.8407731647,point,C,,True
3276,222.1776033343,752.972274919,point,C,,True
3277,172.1617268764,553.4580042224,point,C,,True
3278,297.1430070244,620.85268755,point,C,,True
3279,133.438936552,748.6884614992,point,C,,True
3280,367.7555324429,704.9892056077,point,C,,True
3281,192.8672434922,707.4636915412,point,C,,True
3282,187.8731444513,642.1021812919,point,C,,True
3283,171.0721675662,666.7610235978,point,C,,True
3284,153.7411824899,749.2488233094,point,C,,True
3285,200.0722575495,812.5934174097,point,C,,True
3286,256.3387074734,813.130948314,point,C,,True
3287,215.3365588496,747.4686880265,point,C,,True
3288,252.02384359,728.5481744605,point,C,,True
3289,199.3489259271,605.0266579104,point,C,,True
3290,353.4702811323,763.5763629813,point,C,,True
3291,122.6790586261,752.0488247766,point,C,,True
3292,181.4257825137,578.4048689458,point,C,,True
3293,148.2295346014,625.2994047367,point,C,,True
3294,236.9303658702,802.7629756526,point,C,,True
3295,128.6364236853,730.4186113614,point,C,,True
3296,368.0019890479,607.1669195308,point,C,,True
3297,408.6268852276,599.2976569204,point,C,,True
3298,309.3368560638,695.1395636966,point,C,,True
3299,211.1645458711,534.5956530383,point,C,,True
3300,203.1493611308,717.2935257651,point,C,,True
3301,150.0103062981,673.5867347693,point,C,,True
3302,383.2587121769,672.9885526069,point,C,,True
3303,311.2433768704,633.2823284929,point,C,,True
3304,377.1896639643,631.8935066113,point,C,,True
3305,271.1041642113,849.9991516658,point,C,,True
3306,293.6183582356,570.6339531449,point,C,,True
3307,260.7566522514,612.9415267346,point,C,,True
3308,153.1414533211,675.9476495247,point,C,,True
3309,391.3245840076,712.159200076,point,C,,True
3310,259.9916886206,767.7310046266,point,C,,True
3311,312.3805076465,546.3654425641,point,C,,True
3312,197.7229218918,722.6441593667,point,C,,True
3313,227.1323711408,638.2639759076,point,C,,True
3314,327.3901532651,833.4841637116,point,C,,True
3315,350.2821611537,704.882592273,point,C,,True
3316,210.0392660698,617.6619326291,point,C,,True
3317,360.3794118825,599.4382494685,point,C,,True
3318,168.7389012406,779.8165968967,point,C,,True
3319,271.3318109274,696.81054381,point,C,,True
3320,337.0500594922,768.9428662797,point,C,,True
3321,284.4227223562,709.0163410577,point,C,,True
3322,334.3079737343,748.5464887584,point,C,,True
3323,189.1265768701,791.290444563,point,C,,True
3324,327.7529690102,774.6306061392,point,C,,True
3325,228.1825643586,768.2699474485,point,C,,True
3326,170.3046923494,616.4114509496,point,C,,True
3327,313.4910324576,535.3166998765,point,C,,True
3328,167.1077747763,672.2041080778,point,C,,True
3329,379.6540594589,636.5895457426,point,C,,True
3330,246.1102411767,591.6829110507,point,C,,True
3331,253.905610051,593.0893436075,point,C,,True
3332,320.7687687172,726.7136288971,point,C,,True
3333,275.1632530032,717.0874326466,point,C,,True
3334,341.4122859328,570.7925995659,point,C,,True
3335,389.2682198559,676.2135283676,point,C,,True
3336,179.0663881239,743.4778955855,point,C,,True
3337,402.9821064123,580.3882777263,point,C,,True
3338,271.9389293218,702.7855185825,point,C,,True
3339,155.1533459335,712.1435934728,point,C,,True
3340,279.6966452506,799.6030250982,point,C,,True
3341,259.5366695493,775.0167791706,point,C,,True
3342,349.1862244283,635.8588385684,point,C,,True
3343,368.6631152232,603.0557232265,point,C,,True
3344,208.1356192758,616.2860179809,point,C,,True
3345,298.7820421422,813.7681196506,point,C,,True
3346,293.6276750414,692.5559864671,point,C,,True
3347,186.4502376959,825.1792436172,point,C,,True
3348,125.8664615952,594.3669082434,point,C,,True
3349,344.0731181424,692.6409660995,point,C,,True
3350,193.33215118,652.7750555922,point,C,,True
3351,353.5557311591,615.9465249775,point,C,,True
3352,316.5984861904,607.1372171548,point,C,,True
3353,182.6217929308,636.5642951754,point,C,,True
3354,236.5069519922,699.3716802576,point,C,,True
3355,429.4631891201,713.878745703,point,C,,True
3356,389.5284126288,650.2741656311,point,C,,True
3357,195.1755790082,721.8907242151,point,C,,True
3358,358.0094416553,712.4234487186,point,C,,True
3359,306.1883491311,648.5231954566,point,C,,True
3360,318.58317549,747.5260424468,point,C,,True
3361,173.4101731852,533.0914995217,point,C,,True
3362,118.1806092607,614.2313421981,point,C,,True
3363,299.5400150928,767.6646583449,point,C,,True
3364,315.5207581791,627.9864139874,point,C,,True
3365,288.2320052373,800.2894870629,point,C,,True
3366,291.0528307575,641.7441794109,point,C,,True
3367,304.9177059869,699.2468334558,point,C,,True
3368,231.372739808,772.634682887,point,C,,True
3369,281.3313178592,582.6610495628,point,C,,True
3370,338.6441765325,579.1209073051,point,C,,True
3371,245.7925169234,731.362091001,point,C,,True
3372,297.4307369802,533.0671000328,point,C,,True
3373,272.3530612943,836.6414103179,point,C,,True
3374,466.8549520533,673.5504064936,point,C,,True
3375,205.375942575,802.0168955802,point,C,,True
3376,179.154995558,693.5414347628,point,C,,True
3377,372.2356061772,652.2535055755,point,C,,True
3378,393.7041716639,708.7441979751,point,C,,True
3379,364.2237858031,748.8944908332,point,C,,True
3380,326.856506928,731.8856129663,point,C,,True
3381,144.6439132444,763.1813005911,point,C,,True
3382,378.821058368,663.0066090699,point,C,,True
3383,242.6664439708,708.6863472581,point,C,,True
3384,218.0336844676,645.0767786096,point,C,,True
3385,363.0254042126,764.2278376644,point,C,,True
3386,260.9185791997,664.0852528243,point,C,,True
3387,383.6786053198,766.5219473537,point,C,,True
3388,321.7648861339,598.5072140937,point,C,,True
3389,124.7188586659,600.6122219027,point,C,,True
3390,230.7065080386,720.7384267152,point,C,,True
3391,236.55646233,643.1814974069,point,C,,True
3392,323.2565938563,717.3199343294,point,C,,True
3393,245.0815328313,685.5543193452,point,C,,True
3394,427.2345851245,693.2134278669,point,C,,True
3395,234.7789297383,723.8387691699,point,C,,True
3396,377.190001201,690.7086737465,point,C,,True
3397,265.7944336369,612.8971896393,point,C,,True
3398,235.6676931507,645.7177831889,point,C,,True
3399,255.0207131176,646.8583625999,point,C,,True
3400,290.7435675577,604.7957682924,point,C,,True
3401,207.8016001766,844.4020317585,point,C,,True
3402,264.7466130684,731.71960044,point,C,,True
3403,163.0458115566,657.0188541845,point,C,,True
3404,317.016279379,701.8307047292,point,C,,True
3405,153.2837572786,777.9275454913,point,C,,True
3406,351.3609891481,635.5445836251,point,C,,True
3407,142.2701952428,595.7190232192,point,C,,True
3408,213.8187485235,527.8097882267,point,C,,True
3409,183.9577348409,658.6500422221,point,C,,True
3410,137.1557572769,715.4339464419,point,C,,True
3411,438.2232609582,685.2859577489,point,C,,True
3412,220.7106508077,580.13235036,point,C,,True
3413,369.0450601718,790.1639874233,point,C,,True
3414,110.3441235767,641.4564842746,point,C,,True
3415,134.1811488074,645.1548180622,point,C,,True
3416,247.1999153905,700.6621797913,point,C,,True
3417,427.7379759964,689.8424578919,point,C,,True
3418,122.3049437739,671.5363282533,point,C,,True
3419,306.3362607841,760.0483657881,point,C,,True
3420,320.0350449571,683.8926466581,point,C,,True
3421,265.4040676457,571.541336797,point,C,,True
3422,308.7361629195,607.5700431379,point,C,,True
3423,190.617676874,573.0604070823,point,C,,True
3424,351.660346931,791.1321489116,point,C,,True
3425,300.7259209867,654.999882351,point,C,,True
3426,185.4758275782,759.459144666,point,C,,True
3427,186.7390414593,595.29750845,point,C,,True
3428,147.6397138424,536.4190639523,point,C,,True
3429,337.7353892334,680.5651401041,point,C,,True
3430,306.7702337256,674.4111533035,point,C,,True
3431,337.7200869978,527.5516048209,point,C,,True
3432,160.354387176,681.3283009993,point,C,,True
3433,289.5331125348,757.7399278778,point,C,,True
3434,327.3757332433,696.577073362,point,C,,True
3435,200.6626462929,533.4481632638,point,C,,True
3436,360.3202388877,690.3190866564,point,C,,True
3437,314.5117803867,796.0443059876,point,C,,True
3438,302.3349411472,631.1376300626,point,C,,True
3439,201.4417191159,529.5310493679,point,C,,True
3440,101.3484649469,663.4236480585,point,C,,True
3441,233.9654690318,560.2374197572,point,C,,True
3442,273.8089475169,640.2238346024,point,C,,True
3443,219.6451544228,645.4610775746,point,C,,True
3444,190.9499431278,784.0683005908,point,C,,True
3445,309.3774382971,806.1883230167,point,C,,True
3446,404.4336454703,654.5088623256,point,C,,True
3447,271.707762753,564.2144412955,point,C,,True
3448,293.3986914322,675.9563437443,point,C,,True
3449,377.0883662339,726.580855359,point,C,,True
3450,378.9766428612,731.8636894426,point,C,,True
3451,225.1207425606,690.4904511943,point,C,,True
3452,412.578338673,626.5666660304,point,C,,True
3453,138.574264938,650.5782773199,point,C,,True
3454,215.915890796,805.7979068044,point,C,,True
3455,192.8998617815,650.7334528607,point,C,,True
3456,264.4739266151,668.7079310705,point,C,,True
3457,286.8169618409,807.2418642061,point,C,,True
3458,265.8652916919,696.9138181616,point,C,,True
3459,288.0682192901,767.8189378297,point,C,,True
3460,369.8372247494,612.6088410715,point,C,,True
3461,317.7365024847,712.0350145824,point,C,,True
3462,139.2246492162,619.5588613955,point,C,,True
3463,351.2860155644,543.685529694,point,C,,True
3464,136.9538151797,629.7605595311,point,C,,True
3465,299.4239970553,767.8984880341,point,C,,True
3466,176.0058919177,699.2825915816,point,C,,True
3467,262.2702255785,726.5467247935,point,C,,True
3468,186.4961505292,726.213290587,point,C,,True
3469,212.9492343018,503.489021013,point,C,,True
3470,226.2282355353,567.8171396555,point,C,,True
3471,240.6505894597,773.9572231413,point,C,,True
3472,178.6073207237,765.2957579523,point,C,,True
3473,300.528478411,649.5231912884,point,C,,True
3474,201.2736417443,714.849701633,point,C,,True
3475,367.5342291125,573.4419472929,point,C,,True
3476,96.4927645895,644.4853734399,point,C,,True
3477,410.5807202763,664.0194554304,point,C,,True
3478,259.7678327278,578.412240309,point,C,,True
3479,364.074880379,766.9605272641,point,C,,True
3480,177.7443148562,770.1766895365,point,C,,True
3481,404.1679389539,600.4451090886,point,C,,True
3482,267.5492583418,790.8650828185,point,C,,True
3483,236.1890934981,713.1417599534,point,C,,True
3484,134.8696007697,755.7666159868,point,C,,True
3485,178.119944636,580.0221222061,point,C,,True
3486,176.1780463109,728.2976044687,point,C,,True
3487,416.4809748742,638.9193249227,point,C,,True
3488,337.2807681158,702.9234109779,point,C,,True
3489,283.5698704586,555.9861707183,point,C,,True
3490,382.1708046387,736.0859481525,point,C,,True
3491,219.4379830518,805.3435893772,point,C,,True
3492,373.195701943,702.6910674833,point,C,,True
3493,247.4333726082,738.392183113,point,C,,True
3494,339.7991765562,616.2958951535,point,C,,True
3495,141.359874719,695.4329536371,point,C,,True
3496,284.351350679,804.5633199026,point,C,,True
3497,339.8768908501,830.2788375538,point,C,,True
3498,247.1723206882,520.2704716037,point,C,,True
3499,285.8507579556,792.8866819502,point,C,,True
3500,248.455430558,765.3516843811,point,C,,True
3501,224.9224902484,763.6610015544,point,C,,True
3502,398.7824801635,781.9562171096,point,C,,True
3503,260.2340938759,582.1351678496,point,C,,True
3504,217.7919906797,832.3820945534,point,C,,True
3505,246.9956825906,814.3673708337,point,C,,True
3506,159.927194573,681.5654618232,point,C,,True
3507,241.7303995779,702.0897894938,point,C,,True
3508,210.302411849,606.3041832211,point,C,,True
3509,234.1047034652,513.3194966227,point,C,,True
3510,387.2369354284,809.2166833915,point,C,,True
3511,170.7191321382,591.5366815178,point,C,,True
3512,364.3690887721,806.8383248594,point,C,,True
3513,176.160472829,635.6745716801,point,C,,True
3514,244.5880413315,714.977509677,point,C,,True
3515,248.7289132263,819.6481716144,point,C,,True
3516,178.5246437995,721.1319509693,point,C,,True
3517,405.4788742926,740.9959131458,point,C,,True
3518,386.4984410291,616.4168256935,point,C,,True
3519,363.5295362918,673.4317907876,point,C,,True
3520,328.6720365391,669.3668513022,point,C,,True
3521,230.2129395026,588.2357730946,point,C,,True
3522,154.2621266076,646.2067398643,point,C,,True
3523,296.5164021112,616.6338535406,point,C,,True
3524,244.2247442578,550.6901705363,point,C,,True
3525,318.850363443,679.1285431413,point,C,,True
3526,335.2652463799,519.9487934001,point,C,,True
3527,254.0029065231,544.0905158444,point,C,,True
3528,199.7978479164,766.2569138611,point,C,,True
3529,306.9131653807,700.7292929498,point,C,,True
3530,307.3757006975,694.1072243496,point,C,,True
3531,107.1479606703,741.6669491212,point,C,,True
3532,180.4201898209,820.9312081767,point,C,,True
3533,192.1338259139,594.5538783641,point,C,,True
3534,321.1919572037,557.8477978954,point,C,,True
3535,198.9454629559,593.8090229009,point,C,,True
3536,261.1716701337,724.8298853849,point,C,,True
3537,356.3160157128,729.5442117375,point,C,,True
3538,269.3193352205,793.7261772715,point,C,,True
3539,376.8030845621,603.7893468772,point,C,,True
3540,319.6659137713,563.6861576842,point,C,,True
3541,400.0831335739,760.0881928858,point,C,,True
3542,256.9676889256,622.2638699009,point,C,,True
3543,134.5051023089,581.4644074895,point,C,,True
3544,310.074079579,643.3089694547,point,C,,True
3545,247.2237979992,760.9895805113,point,C,,True
3546,209.5536796361,714.405487327,point,C,,True
3547,337.5190043261,724.7097956606,point,C,,True
3548,188.4893303325,733.670906283,point,C,,True
3549,219.7122695545,625.885108223,point,C,,True
3550,206.1055947465,561.7731464161,point,C,,True
3551,170.3039490787,732.2253770746,point,C,,True
3552,237.1407838345,717.9806617661,point,C,,True
3553,299.6390222597,697.8792030156,point,C,,True
3554,129.6047835822,712.3080951746,point,C,,True
3555,352.2217192059,655.3071576785,point,C,,True
3556,178.2238895766,598.5479356836,point,C,,True
3557,452.5284152365,685.0034564773,point,C,,True
3558,168.0784427031,814.3152312199,point,C,,True
3559,204.9550580714,761.9598785345,point,C,,True
3560,215.7577750729,753.7265053256,point,C,,True
3561,327.949649652,723.4831062216,point,C,,True
3562,286.9274195628,565.3646241561,point,C,,True
3563,317.6118274468,757.574104502,point,C,,True
3564,383.7863081728,607.6292349416,point,C,,True
3565,324.5222574926,515.8837457536,point,C,,True
3566,231.90653353,815.914338164,point,C,,True
3567,273.184240576,666.15578481,point,C,,True
3568,217.1589931866,677.7109127616,point,C,,True
3569,387.2063102507,715.93874697,point,C,,True
3570,202.1212420088,662.4430015184,point,C,,True
3571,232.4792392116,686.8786979102,point,C,,True
3572,361.6668469888,801.050060144,point,C,,True
3573,315.441538931,651.9207504245,point,C,,True
3574,292.1175918405,738.2408657705,point,C,,True
3575,311.9341258742,526.8239363317,point,C,,True
3576,182.1205844524,604.8325996667,point,C,,True
3577,221.7698608635,677.3447365283,point,C,,True
3578,241.9074730861,771.6961500613,point,C,,True
3579,191.1129577992,730.432015592,point,C,,True
3580,283.0951550159,638.2609098994,point,C,,True
3581,244.9923644579,648.1427408661,point,C,,True
3582,229.0039162531,608.5555875387,point,C,,True
3583,236.5203055875,707.2644228637,point,C,,True
3584,188.1683290937,765.9895082324,point,C,,True
3585,184.3772656942,628.4860188809,point,C,,True
3586,278.3377316667,684.8704813744,point,C,,True
3587,279.5365481054,647.2947842994,point,C,,True
3588,210.6374605724,700.3156079847,point,C,,True
3589,239.3736597134,625.9114911234,point,C,,True
3590,184.2967654616,702.2608966454,point,C,,True
3591,412.9068334407,745.0306723359,point,C,,True
3592,263.4142823689,597.3146579403,point,C,,True
3593,362.1944607001,602.4492413798,point,C,,True
3594,340.606954385,541.6342681102,point,C,,True
3595,344.4688477709,690.9655093178,point,C,,True
3596,135.4161215957,743.0763106014,point,C,,True
3597,136.7198114276,718.8205716292,point,C,,True
3598,188.5721972981,510.1256310058,point,C,,True
3599,276.8333162588,701.3157791708,point,C,,True
3600,420.5793059946,615.7533928798,point,C,,True
3601,267.2933578721,675.9734519049,point,C,,True
3602,244.3658365806,711.1427826405,point,C,,True
3603,295.8275752996,762.2016401918,point,C,,True
3604,269.1345188828,515.2552063283,point,C,,True
3605,318.4281973102,823.7779661366,point,C,,True
3606,219.5133457977,686.7988189902,point,C,,True
3607,321.6231549877,734.4441584386,point,C,,True
3608,297.915381721,614.0861397577,point,C,,True
3609,254.9153711684,671.2809161961,point,C,,True
3610,235.5223403898,620.5831495203,point,C,,True
3611,249.6109399349,717.7658024503,point,C,,True
3612,375.2129827228,653.9056682965,point,C,,True
3613,182.3061653874,561.0613158506,point,C,,True
3614,185.5014335428,672.2293556409,point,C,,True
3615,162.6125402797,687.8611494313,point,C,,True
3616,185.2015187201,543.8161324464,point,C,,True
3617,134.6193398036,601.1788293471,point,C,,True
3618,406.0332526664,638.4216928914,point,C,,True
3619,195.5554827461,612.3538829413,point,C,,True
3620,239.2649274132,810.0036689035,point,C,,True
3621,284.2084714158,658.5000929598,point,C,,True
3622,301.2359445644,653.7094267144,point,C,,True
3623,228.1092029555,549.9702109324,point,C,,True
3624,240.2698976922,741.4231097499,point,C,,True
3625,208.1703278392,604.9835381096,point,C,,True
3626,364.021760239,741.1716464022,point,C,,True
3627,250.294955429,719.8132346241,point,C,,True
3628,287.9444772503,667.0108407609,point,C,,True
3629,171.3685507394,623.0459080752,point,C,,True
3630,219.9625157863,703.2151075634,point,C,,True
3631,262.9917818542,740.0733105542,point,C,,True
3632,307.1365839,778.537109465,point,C,,True
3633,342.4171002502,761.7752535228,point,C,,True
3634,344.1300293584,781.8270691979,point,C,,True
3635,329.0698499974,827.2030185075,point,C,,True
3636,314.2654551914,605.057624558,point,C,,True
3637,232.9478178552,789.6894553864,point,C,,True
3638,328.6021698322,569.0140238965,point,C,,True
3639,367.8772852229,544.2212040974,point,C,,True
3640,202.469195803,607.4005975711,point,C,,True
3641,172.0737580833,524.4875716781,point,C,,True
3642,365.9505060195,766.7379324242,point,C,,True
3643,179.4740160297,519.8435850865,point,C,,True
3644,330.6585593203,669.0426770601,point,C,,True
3645,209.3094661774,663.3833229919,point,C,,True
3646,416.7914570462,730.4899917401,point,C,,True
3647,194.1547842782,633.0536113261,point,C,,True
3648,160.513846493,573.9432874841,point,C,,True
3649,347.8953366217,723.4219269651,point,C,,True
3650,398.3659915694,672.4197035462,point,C,,True
3651,320.4241642653,636.0891370726,point,C,,True
3652,202.5834801321,623.9310192727,point,C,,True
3653,376.080158013,722.2859454066,point,C,,True
3654,234.7295763156,607.6503788562,point,C,,True
3655,264.060171715,553.4214435747,point,C,,True
3656,350.5820266337,730.8151105968,point,C,,True
3657,341.3388065029,794.2540644004,point,C,,True
3658,815.9828930236,303.3102040913,point,C,,True
3659,830.973573043,299.2277626161,point,C,,True
3660,861.090375389,252.6826840851,point,C,,True
3661,714.2367453205,259.5046896257,point,C,,True
3662,748.9262194593,122.7350477256,point,C,,True
3663,833.2819628427,210.0533720333,point,C,,True
3664,693.0350555522,222.1421836705,point,C,,True
3665,742.3202678135,255.3619531231,point,C,,True
3666,846.1015619732,231.1493035333,point,C,,True
3667,842.9763501965,219.5385602578,point,C,,True
3668,851.1184502983,294.7785498212,point,C,,True
3669,759.4548423785,67.6903456199,point,C,,True
3670,686.4014662919,80.0311147359,point,C,,True
3671,770.3424034007,19.8512469646,point,C,,True
3672,739.5730503437,87.0320798399,point,C,,True
3673,834.776930343,206.9444064458,point,C,,True
3674,801.9020515881,155.1827252114,point,C,,True
3675,733.3399766053,146.050590076,point,C,,True
3676,740.1933999888,7.2857197576,point,C,,True
3677,847.5691254423,78.8269769218,point,C,,True
3678,884.056121828,68.805823246,point,C,,True
3679,878.2557153785,269.1172494769,point,C,,True
3680,869.0559448711,109.394608909,point,C,,True
3681,728.7111089221,14.9665440111,point,C,,True
3682,637.5547620022,129.4041758483,point,C,,True
3683,733.538983231,215.7015315485,point,C,,True
3684,827.0309104015,112.4321950319,point,C,,True
3685,770.4005626686,9.6213273684,point,C,,True
3686,754.3606198189,77.2887072115,point,C,,True
3687,898.1672015336,260.3905718893,point,C,,True
3688,927.5906228397,80.0190841624,point,C,,True
3689,699.3718632186,90.7064281972,point,C,,True
3690,775.0911269068,115.998717398,point,C,,True
3691,742.3658910432,16.8668408203,point,C,,True
3692,675.0435838239,116.9618528715,point,C,,True
3693,687.2146375464,121.5866055012,point,C,,True
3694,695.7828201366,221.0215965678,point,C,,True
3695,769.250473559,35.263419663,point,C,,True
3696,902.5257864991,197.9715992674,point,C,,True
3697,914.0671520842,242.877985308,point,C,,True
